Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Lead_Time_Days,Ship_Mode_encoded,Latitude,Longitude
9173,US-2016-155768,2016-01-12,2016-01-12,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,Anna Andreadi,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0,1112.94,3,0.0,222.588,0,0,28.32109179473997,-118.60779812991674
9174,US-2016-155768,2016-01-12,2016-01-12,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,Anna Andreadi,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0,22.92,3,0.0,11.2308,0,0,28.32109179473997,-118.60779812991674
9175,CA-2017-119424,2017-12-06,2017-12-06,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031,West,Anna Andreadi,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,0,71.976,3,0.2,8.997,0,2,46.91567795700651,-89.4508070574231
9176,CA-2017-119424,2017-12-06,2017-12-06,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031,West,Anna Andreadi,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,0,19.44,3,0.0,9.3312,0,2,46.91567795700651,-89.4508070574231
9177,CA-2016-118178,2016-03-19,2016-03-24,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,0,31.086,3,0.7,-20.724,5,3,44.420818949761646,-85.85813358134364
9178,CA-2016-166618,2016-11-14,2016-11-18,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",0,13.98,2,0.0,3.9144,4,3,43.12277265536933,-88.66223162741748
9179,CA-2016-166618,2016-11-14,2016-11-18,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,0,23.65,1,0.0,6.149,4,3,43.12277265536933,-88.66223162741748
9180,CA-2017-156776,2017-07-08,2017-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,0,707.88,3,0.2,44.2425,123,3,32.242501358811175,-80.64424616649718
9181,CA-2017-156776,2017-07-08,2017-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,0,11.952,3,0.2,4.1832,123,3,32.242501358811175,-80.64424616649718
9182,CA-2017-156776,2017-07-08,2017-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",0,31.128,3,0.2,11.673,123,3,32.242501358811175,-80.64424616649718
9183,CA-2017-156776,2017-07-08,2017-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,0,55.76,4,0.0,7.8064,123,3,32.242501358811175,-80.64424616649718
9184,CA-2017-156776,2017-07-08,2017-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,0,24.56,2,0.0,11.5432,123,3,32.242501358811175,-80.64424616649718
9185,CA-2017-156776,2017-07-08,2017-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",0,51.75,1,0.0,15.525,123,3,32.242501358811175,-80.64424616649718
9186,CA-2017-156776,2017-07-08,2017-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,0,207.184,1,0.2,25.898,123,3,32.242501358811175,-80.64424616649718
9187,CA-2017-156776,2017-07-08,2017-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,Anna Andreadi,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,0,1473.1,5,0.0,412.468,123,3,32.242501358811175,-80.64424616649718
9188,US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,Chuck Magee,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,0,3.488,2,0.2,-0.6976,4,3,35.076667830886734,-116.6668061740278
9189,US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,Chuck Magee,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,0,21.728,4,0.2,3.8024,4,3,35.076667830886734,-116.6668061740278
9190,US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,Chuck Magee,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",0,663.072,6,0.2,-165.768,4,3,35.076667830886734,-116.6668061740278
9191,US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,Chuck Magee,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,0,99.588,2,0.7,-82.99,4,3,35.076667830886734,-116.6668061740278
9192,US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,Chuck Magee,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,0,49.568,2,0.2,15.49,4,3,35.076667830886734,-116.6668061740278
9193,CA-2015-141810,2015-02-11,2015-07-11,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,0,29.372,7,0.8,-46.9952,150,3,46.48899569773906,-75.87897357214452
9194,CA-2015-141810,2015-02-11,2015-07-11,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,0,344.704,2,0.2,38.7792,150,3,46.48899569773906,-75.87897357214452
9195,CA-2014-146843,2014-11-30,2014-11-30,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323,West,Anna Andreadi,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,0,47.992,7,0.2,3.5994,0,3,45.31933751292645,-119.16357603116599
9196,CA-2014-146843,2014-11-30,2014-11-30,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323,West,Anna Andreadi,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",0,102.24,4,0.2,-16.614,0,3,45.31933751292645,-119.16357603116599
9197,CA-2014-103310,2014-10-05,2014-10-05,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,0,39.96,2,0.0,19.1808,0,3,38.59180173471494,-115.58476226079473
9198,CA-2014-103310,2014-10-05,2014-10-05,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,0,1432.0,5,0.2,125.3,0,3,38.59180173471494,-115.58476226079473
9199,CA-2014-103310,2014-10-05,2014-10-05,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,0,41.04,6,0.0,11.0808,0,3,38.59180173471494,-115.58476226079473
9200,CA-2014-103310,2014-10-05,2014-10-05,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,0,256.784,1,0.2,32.098,0,3,38.59180173471494,-115.58476226079473
9201,CA-2016-152688,2016-10-17,2016-10-20,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861,East,Chuck Magee,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,0,120.98,1,0.0,12.098,3,1,41.700824012362474,-82.0729844247002
9202,CA-2016-152688,2016-10-17,2016-10-20,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861,East,Chuck Magee,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,0,315.98,1,0.0,148.5106,3,1,41.700824012362474,-82.0729844247002
9203,CA-2016-153836,2016-10-30,2016-10-30,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,0,28.752,3,0.2,10.0632,0,3,43.12277265536933,-88.66223162741748
9204,CA-2016-153836,2016-10-30,2016-10-30,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,0,114.95,5,0.0,32.186,0,3,43.12277265536933,-88.66223162741748
9205,CA-2016-104689,2016-01-12,2016-05-12,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",1,23.04,8,0.0,6.912,121,3,36.09282679404764,-85.23751946320377
9206,CA-2016-146423,2016-04-21,2016-04-21,Same Day,BT-11680,Brian Thompson,Consumer,United States,Milford,Connecticut,6460,East,Chuck Magee,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,0,15.48,3,0.0,4.4892,0,0,37.7279141718531,-95.93797786437509
9207,CA-2016-146423,2016-04-21,2016-04-21,Same Day,BT-11680,Brian Thompson,Consumer,United States,Milford,Connecticut,6460,East,Chuck Magee,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,0,51.84,8,0.0,24.8832,0,0,37.7279141718531,-95.93797786437509
9208,CA-2017-140781,2017-03-08,2017-07-08,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701,Central,Kelly Williams,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,0,39.816,3,0.2,7.4655,122,3,38.40362702530358,-98.49941205593069
9209,CA-2017-141747,2017-03-08,2017-08-08,Second Class,SC-20230,Scot Coram,Corporate,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",0,16.06,1,0.0,4.1756,153,2,43.10627704648331,-89.47131304885207
9210,CA-2017-142776,2017-11-12,2017-12-14,Second Class,RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601,Central,Kelly Williams,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,0,7.28,1,0.0,3.4944,32,2,25.739173887544787,-121.5024985723922
9211,CA-2017-142776,2017-11-12,2017-12-14,Second Class,RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601,Central,Kelly Williams,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,0,5.4,3,0.0,2.592,32,2,25.739173887544787,-121.5024985723922
9212,CA-2015-167479,2015-03-14,2015-03-19,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,0,19.44,3,0.0,9.3312,5,3,26.64721120862942,-104.95803518961941
9213,CA-2014-144071,2014-08-12,2014-12-15,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,0,39.88,2,0.0,11.1664,125,3,35.9461907101502,-78.59947715690333
9214,CA-2014-144071,2014-08-12,2014-12-15,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,0,79.44,3,0.0,28.5984,125,3,35.9461907101502,-78.59947715690333
9215,US-2017-120908,2017-09-30,2017-09-30,First Class,BF-10975,Barbara Fisher,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,0,20.664,7,0.2,6.9741,0,1,26.510382578061424,-119.55570684625017
9216,CA-2016-152646,2016-11-21,2016-11-26,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,0,32.4,5,0.0,15.552,5,3,36.09282679404764,-85.23751946320377
9217,CA-2017-103765,2017-11-24,2017-11-30,Standard Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,Kelly Williams,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",0,13.762,1,0.8,-24.7716,6,3,38.01420000550338,-96.44355620353598
9218,US-2017-118157,2017-11-14,2017-11-17,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,0,15.28,2,0.0,7.4872,3,1,38.37713200646875,-97.93481241779008
9219,US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,0,44.688,7,0.2,3.3516,4,3,26.510382578061424,-119.55570684625017
9220,US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,0,301.47,3,0.5,-204.9996,4,3,26.510382578061424,-119.55570684625017
9221,CA-2017-103212,2017-10-13,2017-10-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,Cassandra Brandow,OFF-LA-10000248,Office Supplies,Labels,Avery 52,0,11.07,3,0.0,5.2029,1,1,47.48687079905941,-120.52339325860002
9222,CA-2017-103212,2017-10-13,2017-10-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,Cassandra Brandow,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,0,1504.52,4,0.0,346.0396,1,1,47.48687079905941,-120.52339325860002
9223,CA-2017-103212,2017-10-13,2017-10-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,Cassandra Brandow,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,0,25.92,4,0.0,12.4416,1,1,47.48687079905941,-120.52339325860002
9224,CA-2017-121160,2017-04-11,2017-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,Kelly Williams,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,0,7.536,6,0.8,-13.188,0,0,31.585656968755558,-76.48954184553784
9225,CA-2017-121160,2017-04-11,2017-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,Kelly Williams,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,0,1.408,2,0.8,-2.3232,0,0,31.585656968755558,-76.48954184553784
9226,CA-2017-121160,2017-04-11,2017-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,Kelly Williams,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,0,4.144,4,0.8,-6.4232,0,0,31.585656968755558,-76.48954184553784
9227,CA-2017-121160,2017-04-11,2017-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,Kelly Williams,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,0,52.752,3,0.2,-12.5286,0,0,31.585656968755558,-76.48954184553784
9228,CA-2017-140515,2017-03-19,2017-03-24,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,0,381.36,7,0.0,106.7808,5,3,36.09282679404764,-85.23751946320377
9229,CA-2014-153619,2014-03-11,2014-03-11,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,0,6.72,4,0.0,3.36,0,0,36.09282679404764,-85.23751946320377
9230,CA-2017-133718,2017-07-23,2017-07-26,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",0,15.192,3,0.2,5.5071,3,1,36.09282679404764,-85.23751946320377
9231,CA-2017-133718,2017-07-23,2017-07-26,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),0,58.32,9,0.0,27.9936,3,1,36.09282679404764,-85.23751946320377
9232,CA-2014-148383,2014-12-27,2014-12-31,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,0,946.764,6,0.7,-694.2936,4,3,34.421991468883576,-107.35990833299077
9233,CA-2016-126732,2016-02-09,2016-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,1,94.68,9,0.0,31.2444,121,3,36.09282679404764,-85.23751946320377
9234,CA-2016-126732,2016-02-09,2016-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,1,23.67,3,0.0,0.9468,121,3,36.09282679404764,-85.23751946320377
9235,CA-2016-126732,2016-02-09,2016-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1,1091.168,4,0.2,68.198,121,3,36.09282679404764,-85.23751946320377
9236,CA-2016-126732,2016-02-09,2016-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,1,18.69,7,0.0,5.2332,121,3,36.09282679404764,-85.23751946320377
9237,CA-2016-126732,2016-02-09,2016-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,1,568.728,3,0.2,28.4364,121,3,36.09282679404764,-85.23751946320377
9238,CA-2016-126732,2016-02-09,2016-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,1,7.312,1,0.2,2.5592,121,3,36.09282679404764,-85.23751946320377
9239,CA-2017-138156,2017-11-02,2017-11-02,First Class,MM-17260,Magdelene Morse,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0,147.568,2,0.2,-3.6892,0,1,30.373153982243927,-121.24326944597253
9240,CA-2017-110310,2017-10-27,2017-10-27,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,Cassandra Brandow,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,0,56.784,7,0.2,20.5842,0,3,42.88698102643651,-102.49422607968728
9241,CA-2017-110310,2017-10-27,2017-10-27,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,Cassandra Brandow,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,0,5.607,3,0.7,-3.9249,0,3,42.88698102643651,-102.49422607968728
9242,CA-2017-110310,2017-10-27,2017-10-27,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,Cassandra Brandow,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,0,6.576,3,0.2,0.5754,0,3,42.88698102643651,-102.49422607968728
9243,CA-2014-113271,2014-09-07,2014-09-07,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,0,14.304,6,0.2,4.6488,0,3,35.9461907101502,-78.59947715690333
9244,CA-2014-113271,2014-09-07,2014-09-07,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",0,119.833,1,0.15,7.049,0,3,35.9461907101502,-78.59947715690333
9245,CA-2014-113271,2014-09-07,2014-09-07,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,0,5.56,2,0.0,2.224,0,3,35.9461907101502,-78.59947715690333
9246,CA-2014-113271,2014-09-07,2014-09-07,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,0,32.4,5,0.0,15.552,0,3,35.9461907101502,-78.59947715690333
9247,CA-2017-130106,2017-05-22,2017-05-26,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-AR-10003651,Office Supplies,Art,Newell 350,0,9.84,3,0.0,2.8536,4,3,35.9461907101502,-78.59947715690333
9248,CA-2017-130106,2017-05-22,2017-05-26,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-AR-10003732,Office Supplies,Art,Newell 333,0,2.78,1,0.0,0.7228,4,3,35.9461907101502,-78.59947715690333
9249,CA-2016-127761,2016-10-11,2016-11-14,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,0,3.64,1,0.2,1.365,34,3,43.12277265536933,-88.66223162741748
9250,CA-2016-127761,2016-10-11,2016-11-14,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,0,881.93,7,0.0,220.4825,34,3,43.12277265536933,-88.66223162741748
9251,CA-2016-105354,2016-02-12,2016-06-12,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Marion,Iowa,52302,Central,Kelly Williams,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",0,115.84,8,0.0,54.4448,121,3,34.23359290915998,-83.37350458971876
9252,CA-2017-155712,2017-02-03,2017-08-03,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,1,107.648,2,0.2,33.64,181,3,36.09282679404764,-85.23751946320377
9253,CA-2017-102309,2017-09-23,2017-09-25,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South,Cassandra Brandow,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,0,199.95,5,0.0,63.984,2,2,31.30059235259528,-86.22588848625125
9254,CA-2017-102309,2017-09-23,2017-09-25,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South,Cassandra Brandow,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,0,12.96,2,0.0,6.2208,2,2,31.30059235259528,-86.22588848625125
9255,CA-2014-168368,2014-11-02,2014-11-02,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Kelly Williams,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",0,60.89,1,0.0,15.2225,0,2,37.69215752031336,-98.30572617548839
9256,CA-2014-168368,2014-11-02,2014-11-02,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Kelly Williams,OFF-LA-10004853,Office Supplies,Labels,Avery 483,0,14.94,3,0.0,6.8724,0,2,37.69215752031336,-98.30572617548839
9257,CA-2014-168368,2014-11-02,2014-11-02,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Kelly Williams,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,0,9.64,2,0.0,4.4344,0,2,37.69215752031336,-98.30572617548839
9258,CA-2014-168368,2014-11-02,2014-11-02,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Kelly Williams,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",0,332.94,3,0.0,53.2704,0,2,37.69215752031336,-98.30572617548839
9259,CA-2014-168368,2014-11-02,2014-11-02,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Kelly Williams,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,0,51.9,3,0.0,24.393,0,2,37.69215752031336,-98.30572617548839
9260,CA-2014-168368,2014-11-02,2014-11-02,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,Kelly Williams,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,0,64.96,2,0.0,2.5984,0,2,37.69215752031336,-98.30572617548839
